amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	signature-confirmation-recommended 
002-2395680-6008609	002-2395680-6008609	2023-02-03T23:51:55+00:00	2023-02-05T18:17:27+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	133.99	7.37							EAU CLAIRE	WI	54701-7239	US		FALSE			FALSE
004-3620396-3355420	004-3620396-3355420	2023-02-03T23:37:33+00:00	2023-02-04T17:10:43+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	351.88	27.27							ALPHARETTA	GA	30004-5238	US		FALSE			FALSE
003-8505368-0890433	003-8505368-0890433	2023-02-03T22:31:21+00:00	2023-02-05T19:21:15+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	346.49	20.79							KENTWOOD	MI	49548-8502	US		FALSE			FALSE
000-4030306-3424255	000-4030306-3424255	2023-02-03T22:17:05+00:00	2023-02-05T07:38:19+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	93.59								NEW YORK	NY	10128-4248	US		FALSE			FALSE
000-5602303-4920823	000-5602303-4920823	2023-02-03T21:10:09+00:00	2023-02-03T23:08:44+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	27.95	1.96	2.99					2.99	WHITELAND	IN	46184-9228	US		FALSE			FALSE
003-2353583-4585053	003-2353583-4585053	2023-02-03T19:32:24+00:00	2023-02-11T15:14:23+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_1	Shipped	1	USD	31.4								LONDONDERRY	NH	03053-2599	US		FALSE			FALSE
004-0080200-8483404	004-0080200-8483404	2023-02-03T18:02:49+00:00	2023-02-04T21:49:37+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	107.06	9.85							Metairie	LA	70005	US		FALSE			FALSE
004-9062955-0308248	004-9062955-0308248	2023-02-03T17:33:40+00:00	2023-02-04T05:24:56+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	93.59								ACTON	MA	01720-2446	US		FALSE			FALSE
004-5560408-4006245	004-5560408-4006245	2023-02-03T14:41:11+00:00	2023-02-15T09:29:22+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_2	Shipped	1	USD	188.37	14.13							PAPILLION	NE	68133-2393	US		FALSE			FALSE
000-2930660-9603803	000-2930660-9603803	2023-02-03T04:13:28+00:00	2023-02-03T10:13:03+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_1	Shipped	1	USD	27.95	1.68	7.09					7.09	FROSTBURG	MD	21532-3104	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	FALSE			FALSE
000-0589633-4690422	000-0589633-4690422	2023-02-03T01:22:37+00:00	2023-02-04T04:53:03+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	178.49	12.05							Germanton	North Carolina	27019	US		FALSE			FALSE
004-8333596-4338600	004-8333596-4338600	2023-02-03T00:33:09+00:00	2023-02-03T15:27:21+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	107.06	7.49							rocky face	GA	30740	US		FALSE			FALSE
004-5332083-2364220	004-5332083-2364220	2023-02-02T23:30:27+00:00	2023-02-03T10:32:28+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_2	Shipped	1	USD	93.59	6.55							BOCA RATON	FL	33496-3812	US		FALSE			FALSE
004-5332083-2364220	004-5332083-2364220	2023-02-02T23:30:27+00:00	2023-02-03T10:32:28+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_2	Shipped	1	USD	107.06	7.49							BOCA RATON	FL	33496-3812	US		FALSE			FALSE
004-5332083-2364220	004-5332083-2364220	2023-02-02T23:30:27+00:00	2023-02-03T10:32:28+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_2	Shipped	1	USD	107.06	7.49							BOCA RATON	FL	33496-3812	US		FALSE			FALSE
002-6489002-3040204	002-6489002-3040204	2023-02-02T23:16:36+00:00	2023-02-03T07:37:23+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	175.77	12.74							DRAPER	UT	84020-8232	US		FALSE			FALSE
002-0636830-9434625	002-0636830-9434625	2023-02-02T23:14:28+00:00	2023-02-03T10:32:31+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	93.59	7.49							RIVERWOODS	IL	60015-1622	US		FALSE			FALSE
002-2309085-2480266	002-2309085-2480266	2023-02-02T22:06:06+00:00	2023-02-10T18:54:26+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	2	USD	214.12	17.66							HOUSTON	TX	77027-3746	US		FALSE			FALSE
003-4230253-4800009	003-4230253-4800009	2023-02-02T21:53:28+00:00	2023-02-07T02:33:48+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_1	Shipped	1	USD	27.95		3.75					3.75	Farmington	PA	15437	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	FALSE			FALSE
004-4863038-6403444	004-4863038-6403444	2023-02-02T19:07:53+00:00	2023-02-05T07:53:19+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_1	Shipped	1	USD	29.95	2.1							OXFORD	MS	38655-2970	US		FALSE			FALSE
000-8634493-2525042	000-8634493-2525042	2023-02-02T17:14:00+00:00	2023-02-06T22:04:10+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	370.32	25							HINCKLEY	OH	44233	US		FALSE			FALSE
004-0204034-6245008	004-0204034-6245008	2023-02-02T13:52:42+00:00	2023-02-04T08:48:00+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_2	Shipped	1	USD	107.06	6.69							KATY	TX	77494-7386	US		FALSE			FALSE
000-3400806-4323403	000-3400806-4323403	2023-02-02T11:36:22+00:00	2023-02-02T19:45:41+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	27.95	2.24							BLYTHEWOOD	SC	29016-8368	US		FALSE			FALSE
003-0502406-9006646	003-0502406-9006646	2023-02-02T06:19:12+00:00	2023-02-09T05:56:35+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_1	Shipped	1	USD	31.4	1.88							Bloomfield Hills	MI	48304	US		FALSE			FALSE
002-5539660-0033000	002-5539660-0033000	2023-02-02T05:27:12+00:00	2023-02-03T06:20:35+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_2	Shipped	1	USD	107.06	6.42							BRIGHTON	MI	48114-8831	US		FALSE			FALSE
003-6669590-0032232	003-6669590-0032232	2023-02-02T04:58:15+00:00	2023-02-03T04:14:13+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	144.76	13.75							REDONDO BEACH	CA	90277-4432	US		FALSE			FALSE
002-8533830-2049854	002-8533830-2049854	2023-02-02T04:30:38+00:00	2023-02-02T20:52:53+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	107.06								MARLBOROUGH	MA	01752-1651	US		FALSE			FALSE
004-8039806-9085060	004-8039806-9085060	2023-02-02T03:25:49+00:00	2023-02-03T22:54:52+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	29.95	2.1							DELRAY BEACH	FL	33446-9706	US		FALSE			FALSE
002-9390440-8223403	002-9390440-8223403	2023-02-02T01:54:39+00:00	2023-02-03T03:06:34+00:00	Cancelled	Amazon	Amazon.com			SecondDay	REDACTED_2	Cancelled	0										WESTLAKE	LA	70669-6457	US		FALSE			FALSE
002-9382909-0433009	002-9382909-0433009	2023-02-01T19:10:06+00:00	2023-02-03T11:19:03+00:00	Cancelled	Amazon	Amazon.com			SecondDay	REDACTED_1	Cancelled	0										POTOMAC	MD	20854-3020	US		FALSE			FALSE
004-5400654-2903466	004-5400654-2903466	2023-02-01T18:58:06+00:00	2023-02-02T19:05:56+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_2	Shipped	1	USD	353.93	21.24							ANNAPOLIS	MD	21401-8703	US		FALSE			FALSE
002-3338968-0049038	002-3338968-0049038	2023-02-01T15:41:50+00:00	2023-02-03T16:49:45+00:00	Shipped	Amazon	Amazon.com			NextDay	REDACTED_2	Shipped	1	USD	93.83	9.01							SHAWNEE	KS	66226-2276	US		FALSE			FALSE
002-3338968-0049038	002-3338968-0049038	2023-02-01T15:41:50+00:00	2023-02-03T16:49:45+00:00	Shipped	Amazon	Amazon.com			NextDay	REDACTED_2	Shipped	1	USD	107.33	10.3							SHAWNEE	KS	66226-2276	US		FALSE			FALSE
003-5343393-0240800	003-5343393-0240800	2023-02-01T13:57:03+00:00	2023-02-03T03:23:13+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	107.33	10.14							PORT ALLEN	LA	70767-4219	US		FALSE			FALSE
000-4828848-0494669	000-4828848-0494669	2023-02-01T12:56:45+00:00	2023-02-01T23:27:26+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_1	Shipped	1	USD	195	1.25							FRANKLIN	MA	02038-1197	US		FALSE			FALSE
004-6383305-6342623	004-6383305-6342623	2023-02-01T08:41:41+00:00	2023-02-01T08:58:22+00:00	Cancelled	Amazon	Amazon.com			Expedited	REDACTED_2	Cancelled	0										WINONA LAKE	IN	46590-1117	US		FALSE			FALSE
003-3820245-0203068	003-3820245-0203068	2023-02-01T06:14:51+00:00	2023-02-01T23:43:47+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	107.33	8.32							CARLSBAD	CA	92008-3637	US		FALSE			FALSE
004-3502059-0466620	004-3502059-0466620	2023-02-01T06:06:06+00:00	2023-02-03T11:52:48+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	107.33	8.32							NEWPORT BEACH	CA	92660-4126	US		FALSE			FALSE
004-3502059-0466620	004-3502059-0466620	2023-02-01T06:06:06+00:00	2023-02-03T11:52:48+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	107.33	8.32							NEWPORT BEACH	CA	92660-4126	US		FALSE			FALSE
003-3933020-5340808	003-3933020-5340808	2023-02-01T04:56:38+00:00	2023-02-03T15:16:41+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	337.5	30.54							PARK CITY	UT	84060-7531	US		FALSE			FALSE
004-0345908-3990623	004-0345908-3990623	2023-02-01T04:39:08+00:00	2023-02-01T17:27:16+00:00	Cancelled	Amazon	Amazon.com			Expedited	REDACTED_2	Cancelled	0										South Padre Island	Texas	78597	US		FALSE			FALSE
004-3005392-2339423	004-3005392-2339423	2023-02-01T04:27:47+00:00	2023-02-04T09:05:59+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	209.3	18.58							Brooklyn	New York	11211	US		TRUE			FALSE
000-0390333-9954659	000-0390333-9954659	2023-02-01T04:03:46+00:00	2023-02-02T05:18:24+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	120.83	10.42							ROCKVILLE CENTRE	NY	11570-2237	US		FALSE			FALSE
003-6604403-5803064	003-6604403-5803064	2023-02-01T03:26:39+00:00	2023-02-01T05:05:30+00:00	Cancelled	Amazon	Amazon.com			SecondDay	REDACTED_1	Cancelled	0										CONCORD	CA	94520-5505	US		FALSE			FALSE
002-9859923-9594653	002-9859923-9594653	2023-02-01T02:57:57+00:00	2023-02-03T17:01:05+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	371.25	25.06							Seguin	Tx	78155	US		FALSE			FALSE
003-3294852-3635462	003-3294852-3635462	2023-02-01T01:28:54+00:00	2023-02-01T18:03:56+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	354.38	30.57							DIX HILLS	NY	11746-7927	US		FALSE			FALSE
003-3294852-3635462	003-3294852-3635462	2023-02-01T01:28:54+00:00	2023-02-01T18:03:56+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	354.24	30.55							DIX HILLS	NY	11746-7927	US		FALSE			FALSE
000-6359023-8369864	000-6359023-8369864	2023-02-01T01:18:52+00:00	2023-02-02T09:59:11+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	371.25	18.56							LITTLETON	CO	80123-3564	US		FALSE			FALSE
002-3960964-0263440	002-3960964-0263440	2023-02-01T01:13:16+00:00	2023-02-03T16:59:46+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	114.08	11.41							Northbrook	IL	60062	US		FALSE			FALSE
002-0080680-9858665	002-0080680-9858665	2023-02-01T00:43:05+00:00	2023-02-03T16:49:33+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	100.58	7.29							CIRCLEVILLE	OH	43113-2227	US		FALSE			FALSE
004-0068336-6633809	004-0068336-6633809	2023-02-01T00:06:42+00:00	2023-02-01T14:20:43+00:00	Cancelled	Amazon	Amazon.com			Expedited	REDACTED_2	Cancelled	0										South Salem	NY	10590	US		FALSE			FALSE
002-4390884-8589842	002-4390884-8589842	2023-01-31T23:48:57+00:00	2023-02-02T09:58:43+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	93.83	6.33							TEXARKANA	TX	75503-9511	US		FALSE			FALSE
002-4390884-8589842	002-4390884-8589842	2023-01-31T23:48:57+00:00	2023-02-02T09:58:43+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	107.33	7.24							TEXARKANA	TX	75503-9511	US		FALSE			FALSE
002-4390884-8589842	002-4390884-8589842	2023-01-31T23:48:57+00:00	2023-02-02T09:58:43+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	107.33	7.24							TEXARKANA	TX	75503-9511	US		FALSE			FALSE
004-8323059-0052234	004-8323059-0052234	2023-01-31T23:46:02+00:00	2023-02-03T16:59:00+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	66.83	6.85							CHICAGO	IL	60618-7706	US		FALSE			FALSE
002-3543066-4353064	002-3543066-4353064	2023-01-31T21:18:50+00:00	2023-02-02T05:27:48+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	44.95	3.71							FULSHEAR	TX	77441-1139	US		FALSE			FALSE
004-8234206-9865844	004-8234206-9865844	2023-01-31T20:44:19+00:00	2023-02-04T18:15:54+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	354.38	19.49							WEST BEND	WI	53090-9072	US		FALSE			FALSE
002-9094420-3033806	002-9094420-3033806	2023-01-31T20:07:25+00:00	2023-02-04T21:36:24+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	100.58	8.3							Fort Worth	TX	76177	US		FALSE			FALSE
000-4545428-9955426	000-4545428-9955426	2023-01-31T17:51:15+00:00	2023-02-01T19:26:28+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	337.5	34.59							BURBANK	California	91504	US		FALSE			FALSE
000-8394023-5949063	000-8394023-5949063	2023-01-31T16:52:16+00:00	2023-02-02T19:03:25+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	120.83								VENETIA	PA	15367-1132	US		FALSE			FALSE
003-3694300-9963458	003-3694300-9963458	2023-01-31T16:14:27+00:00	2023-02-01T07:40:22+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	93.83	7.04							Gahanna	OH	43230	US		FALSE			FALSE
000-0602220-0904620	000-0602220-0904620	2023-01-31T16:13:11+00:00	2023-02-03T19:12:27+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	93.83	6.1							RINGLING	OK	73456-2043	US		FALSE			FALSE
000-9606833-4003404	000-9606833-4003404	2023-01-31T14:19:34+00:00	2023-02-01T04:30:21+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	2	USD	241.66	24.64							KIRKLAND	WA	98033-6614	US		FALSE			FALSE
002-0824003-6433036	002-0824003-6433036	2023-01-31T13:56:25+00:00	2023-04-08T02:49:52+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_1	Shipped	1	USD	54.95	5.5							LAKEWOOD	WA	98499-3109	US		FALSE			FALSE
000-8304256-5090445	000-8304256-5090445	2023-01-31T13:43:05+00:00	2023-01-31T21:16:29+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	201.42	18.43							Topeka	KS	66606-1823	US		FALSE			FALSE
000-0452000-2933803	000-0452000-2933803	2023-01-31T12:24:54+00:00	2023-01-31T21:42:13+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_1	Shipped	1	USD	44.95								Manchester	NH	03102-2323	US		FALSE			FALSE
003-2056285-8393865	003-2056285-8393865	2023-01-31T06:00:22+00:00	2023-02-02T08:28:42+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_1	Shipped	1	USD	44.95	3.48							SACRAMENTO	CA	95829-8143	US		FALSE			FALSE
000-0350800-2932233	000-0350800-2932233	2023-01-31T05:16:29+00:00	2023-02-02T18:04:30+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	145.12	7.11							DURANGO	CO	81301-3740	US		FALSE			FALSE
003-5659556-4829046	003-5659556-4829046	2023-01-31T04:18:06+00:00	2023-02-01T09:41:34+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	44.95	3.76							LAS VEGAS	NV	89131-1714	US		FALSE			FALSE
003-0909238-3602630	003-0909238-3602630	2023-01-31T03:59:15+00:00	2023-02-02T05:43:24+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	188.32	18.74							BATON ROUGE	LA	70809-3004	US		FALSE			FALSE
000-0490033-9844242	000-0490033-9844242	2023-01-31T03:14:50+00:00	2023-01-31T18:26:44+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	354.38								HAMILTON	NJ	08620-2304	US		FALSE			FALSE
004-3534000-9320238	004-3534000-9320238	2023-01-31T03:12:46+00:00	2023-01-31T23:13:35+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	371.25	32.3							COVINGTON	LA	70433-8138	US		FALSE			FALSE
004-8220563-9009833	004-8220563-9009833	2023-01-31T03:09:16+00:00	2023-02-06T22:17:29+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	120.83	8.46							CUMMING	GA	30041-1682	US		FALSE			FALSE
004-8968633-0903805	004-8968633-0903805	2023-01-31T03:00:30+00:00	2023-01-31T17:24:31+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	93.83	9.38							Hinsdale	Illinois	60521	US		FALSE			FALSE
000-6800638-5583456	000-6800638-5583456	2023-01-31T02:49:50+00:00	2023-02-02T14:54:10+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	93.83								BRIDGEWATER	NJ	8807	US		FALSE			FALSE
000-6036554-6593822	000-6036554-6593822	2023-01-31T02:46:05+00:00	2023-02-01T08:46:10+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	107.33	8.85							EL PASO	TX	79912-3742	US		FALSE			FALSE
002-4094259-5483403	002-4094259-5483403	2023-01-31T01:12:00+00:00	2023-02-02T01:23:23+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	93.83	7.74							BARTONVILLE	TX	76226-1705	US		FALSE			FALSE
003-0865908-4640238	003-0865908-4640238	2023-01-31T01:10:30+00:00	2023-02-03T20:27:02+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_1	Shipped	1	USD	198.95	18.1							OKLAHOMA CITY	OK	73110-2014	US		FALSE			FALSE
004-4635043-6943469	004-4635043-6943469	2023-01-31T00:47:00+00:00	2023-01-31T16:49:31+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	27.95	2.43							SLIDELL	LA	70461-4434	US		FALSE			FALSE
002-6225889-8453023	002-6225889-8453023	2023-01-31T00:41:09+00:00	2023-02-04T10:41:16+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_1	Shipped	1	USD	44.95	3.71							WICHITA FALLS	TX	76309-4026	US		FALSE			FALSE
000-5063325-0008625	000-5063325-0008625	2023-01-31T00:02:10+00:00	2023-01-31T20:16:52+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	31.4	2.12							STATESVILLE	NC	28625-5557	US		FALSE			FALSE
004-3663633-8503058	004-3663633-8503058	2023-01-30T23:00:35+00:00	2023-02-03T11:40:04+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	148.95	11.99							Scottsdale	AZ	85255	US		FALSE			FALSE
002-3434220-6595408	002-3434220-6595408	2023-01-30T22:36:19+00:00	2023-01-31T21:14:13+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	93.83	5.63							RICHMOND	VA	23238-6220	US		FALSE			FALSE
002-0333800-0084202	002-0333800-0084202	2023-01-30T22:33:40+00:00	2023-01-31T22:55:27+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	66.83	4.24							WESTON	CT	06883-1423	US		FALSE			FALSE
002-3329332-3369825	002-3329332-3369825	2023-01-30T22:32:39+00:00	2023-01-30T22:34:49+00:00	Cancelled	Amazon	Amazon.com			Expedited	REDACTED_2	Cancelled	0										RICHMOND	VA	23238-6220	US		FALSE			FALSE
002-0008442-5353834	002-0008442-5353834	2023-01-30T22:07:13+00:00	2023-02-01T22:29:55+00:00	Cancelled	Amazon	Amazon.com			Expedited	REDACTED_1	Cancelled	0										PLANO	TX	75024-5247	US		FALSE			FALSE
004-0090345-6384234	004-0090345-6384234	2023-01-30T17:37:52+00:00	2023-01-31T15:53:21+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	388.12	34.93							URBANA	IL	61801-2800	US		FALSE			FALSE
004-0090345-6384234	004-0090345-6384234	2023-01-30T17:37:52+00:00	2023-01-31T15:53:21+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	388.12	34.93							URBANA	IL	61801-2800	US		FALSE			FALSE
004-5530430-3653853	004-5530430-3653853	2023-01-30T17:36:10+00:00	2023-01-30T23:03:11+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	134.32	8.53							DARIEN	CT	06820-5706	US		FALSE			FALSE
004-6384088-0500430	004-6384088-0500430	2023-01-30T17:36:06+00:00	2023-02-02T03:57:29+00:00	Shipped	Amazon	Amazon.com			NextDay	REDACTED_2	Shipped	1	USD	354.38	24.81							FORT LAUDERDALE	FL	33301-2053	US		FALSE			FALSE
004-6384088-0500430	004-6384088-0500430	2023-01-30T17:36:06+00:00	2023-02-02T03:57:29+00:00	Shipped	Amazon	Amazon.com			NextDay	REDACTED_2	Shipped	1	USD	255.82	17.91							FORT LAUDERDALE	FL	33301-2053	US		FALSE			FALSE
003-8033303-5000033	003-8033303-5000033	2023-01-30T17:35:23+00:00	2023-01-30T21:54:20+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	100.58	6.79							SPRINGBORO	OH	45066-9622	US		FALSE			FALSE
000-0303484-0306230	000-0303484-0306230	2023-01-30T17:04:53+00:00	2023-02-07T07:51:27+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	195.3	15.14							SAN DIEGO	CA	92120-3728	US		FALSE			FALSE
004-5300438-0260040	004-5300438-0260040	2023-01-30T16:11:52+00:00	2023-02-01T16:14:20+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	188.32		5.35					5.35	BARRINGTON	RI	02806-2117	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	FALSE			FALSE
002-0565202-3449840	002-0565202-3449840	2023-01-30T15:13:21+00:00	2023-01-31T23:21:27+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	87.08								MONSON	MA	01057-9425	US		TRUE			FALSE
003-0630558-3403403	003-0630558-3403403	2023-01-30T12:39:32+00:00	2023-01-30T20:53:58+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	107.33								FRANKLIN LAKES	NJ	07417-2248	US		FALSE			FALSE
004-2424005-8803833	004-2424005-8803833	2023-01-30T06:41:47+00:00	2023-01-30T17:19:37+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	93.83	7.74							ROSS	CA	94957-9676	US		FALSE			FALSE
004-0689263-9336243	004-0689263-9336243	2023-01-30T05:43:32+00:00	2023-01-31T23:28:39+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	66.83	5.76							SAN FRANCISCO	CA	94132-2652	US		FALSE			FALSE
004-3098035-0080223	004-3098035-0080223	2023-01-30T05:25:20+00:00	2023-02-01T22:38:05+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	114.08	11.41							Northbrook	IL	60062	US		FALSE			FALSE
004-5250308-8049009	004-5250308-8049009	2023-01-30T04:55:53+00:00	2023-02-01T21:28:31+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_1	Shipped	1	USD	44.95	2.47							RUMFORD	ME	04276-3650	US		FALSE			FALSE
003-2332202-6336200	003-2332202-6336200	2023-01-30T04:25:18+00:00	2023-01-31T01:23:56+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	188.32	12.24							SIOUX FALLS	SD	57106-0560	US		FALSE			FALSE
002-8384556-5040222	002-8384556-5040222	2023-01-30T03:39:47+00:00	2023-01-30T09:52:18+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	255.82	15.35							CROFTON	MD	21114-1525	US		FALSE			FALSE
004-4603958-2400250	004-4603958-2400250	2023-01-30T03:29:40+00:00	2023-01-31T03:30:32+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	38.35	2.3							ANN ARBOR	MI	48105-9526	US		FALSE			FALSE
004-3638836-8836252	004-3638836-8836252	2023-01-30T02:47:38+00:00	2023-02-01T19:02:49+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	107.33	8.59							HINSDALE	IL	60521-3152	US		FALSE			FALSE
004-3948603-2438638	004-3948603-2438638	2023-01-30T02:17:30+00:00	2023-01-30T11:26:11+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_1	Shipped	1	USD	44.95								CHISAGO CITY	MN	55013-8512	US		FALSE			FALSE
000-4646945-6648250	000-4646945-6648250	2023-01-30T02:04:27+00:00	2023-02-01T14:24:39+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	354.38	18.18							colorado springs	co	80925	US		FALSE			FALSE
